,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
43,2024-12-30 10:15:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:49:00+00:00,-3.9708099966467616,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05)]","[np.float64(3.9985988890684675e-05), np.float64(-0.00031784883338435607), np.float64(-0.00033513188325602237), np.float64(-0.00013341541567530473), np.float64(6.476678029310407e-05)]"
44,2024-12-30 10:16:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:50:00+00:00,-4.951555498107766,"[np.float64(0.0), np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05)]","[np.float64(-0.0003054489231584867), np.float64(-0.0002152115852171627), np.float64(-0.00020321317062586494), np.float64(5.5950794707638805e-05), np.float64(0.00015755250749000256)]"
45,2024-12-30 10:17:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:51:00+00:00,-2.0390433561109305,"[np.float64(0.0), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0)]","[np.float64(-0.00015818011694474044), np.float64(-0.0003008372081188963), np.float64(7.482088437658193e-05), np.float64(0.00010415460389094614), np.float64(6.818367229070221e-05)]"
46,2024-12-30 10:18:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:52:00+00:00,-1.2142767193219974,"[np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0002673705486461558), np.float64(7.265895934952733e-05), np.float64(0.00012976415764203808), np.float64(7.035608004061392e-05), np.float64(7.138899265599893e-05)]"
47,2024-12-30 10:19:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:53:00+00:00,-0.46286600974457537,"[np.float64(-8.30495806471987e-05), np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05)]","[np.float64(6.243136786939038e-05), np.float64(0.00010285179550666759), np.float64(7.433654112937559e-05), np.float64(7.97836746458e-05), np.float64(7.972317552935546e-05)]"
48,2024-12-30 10:20:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:54:00+00:00,-2.18454300632449,"[np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(0.00013663089222232423), np.float64(0.00012867260878229175), np.float64(0.00010534382540525322), np.float64(0.00011181818449783191), np.float64(0.0002860371271569479)]"
49,2024-12-30 10:21:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:55:00+00:00,-6.51253259975662,"[np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(0.0001245189309866696), np.float64(9.746646843176235e-05), np.float64(0.00010320846885844593), np.float64(0.000186924178309288), np.float64(0.00031716192565157627)]"
50,2024-12-30 10:22:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:56:00+00:00,-19.109181247629166,"[np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0)]","[np.float64(9.355236752734954e-05), np.float64(9.861888937082088e-05), np.float64(0.00020784269741278596), np.float64(0.00028793910766418114), np.float64(0.00041175401721521386)]"
51,2024-12-30 10:23:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:57:00+00:00,-19.17041804635219,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(0.000103034270010724), np.float64(0.00023121124117434953), np.float64(0.00038811416098388085), np.float64(0.0003735576981883651), np.float64(-3.78500658445658e-05)]"
52,2024-12-30 10:24:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:58:00+00:00,-11.376989531192987,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0002100200484834505), np.float64(0.0003925474598908819), np.float64(0.0002908270993595215), np.float64(-3.714568887941892e-05), np.float64(-6.612033316550867e-05)]"
