,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
48,2024-12-30 10:20:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:54:00+00:00,-1.7259014014669387,"[np.float64(-8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(0.00012961571884072845), np.float64(0.00019439354380480756), np.float64(3.4591199348503086e-05), np.float64(0.00015846911095504772), np.float64(-2.210948340584213e-05)]"
49,2024-12-30 10:21:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:55:00+00:00,-2.7610925136758917,"[np.float64(0.0), np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05)]","[np.float64(0.00017665064229529728), np.float64(5.827438910177575e-05), np.float64(0.00012465370691460955), np.float64(-4.28363543245321e-06), np.float64(4.300075426371571e-05)]"
50,2024-12-30 10:22:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:56:00+00:00,-2.0666981057225366,"[np.float64(0.0), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0)]","[np.float64(5.576099358290167e-05), np.float64(0.00011937835182941006), np.float64(7.040954363223391e-06), np.float64(4.9977759561165944e-05), np.float64(0.00015717502858896118)]"
51,2024-12-30 10:23:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:57:00+00:00,-1.542238970387555,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0001249838805438129), np.float64(1.5031071315729213e-05), np.float64(6.350058835730102e-05), np.float64(0.00015619613048313468), np.float64(-3.3925544230486196e-05)]"
52,2024-12-30 10:24:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:58:00+00:00,-4.063913365473345,"[np.float64(8.30495806471987e-05), np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(3.943826832978803e-05), np.float64(5.677700188772665e-05), np.float64(9.895477502730128e-05), np.float64(-8.039787362846353e-05), np.float64(0.0002527791904749396)]"
53,2024-12-30 10:25:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:59:00+00:00,-1.9823737507261519,"[np.float64(8.30495806471987e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(6.349283124197644e-05), np.float64(9.484036810873648e-05), np.float64(-6.631587521315258e-05), np.float64(0.00017244778013414383), np.float64(7.735823612878082e-05)]"
54,2024-12-30 10:26:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 11:00:00+00:00,-1.1629768946777217,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(9.30884982085773e-05), np.float64(-6.619730156529043e-05), np.float64(0.0001340033355909646), np.float64(1.5327056131961862e-05), np.float64(6.676091609838154e-05)]"
55,2024-12-30 10:27:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 11:01:00+00:00,-0.8421776628553781,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-5.7219884044768836e-05), np.float64(7.930240219407518e-05), np.float64(4.347832537694632e-05), np.float64(4.716461517563535e-05), np.float64(8.914231087201622e-05)]"
56,2024-12-30 10:28:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 11:02:00+00:00,-0.897364543490649,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00010183133407736154), np.float64(8.132977686095373e-06), np.float64(3.4286936217760316e-05), np.float64(9.749511084286394e-07), np.float64(2.6029467495874705e-05)]"
57,2024-12-30 10:29:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:03:00+00:00,-1.3875965472169298,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-2.811835768050755e-06), np.float64(1.0197628223568614e-05), np.float64(8.79638566680406e-05), np.float64(1.6063534285025427e-05), np.float64(1.228148899533456e-05)]"
58,2024-12-30 10:30:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:04:00+00:00,0.6080197166015714,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(7.505599940105431e-06), np.float64(-6.096488411791907e-06), np.float64(8.918751932768517e-06), np.float64(1.0785154347953051e-05), np.float64(1.1163455241366991e-05)]"
