,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
31,2024-12-30 10:20:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:56:00+00:00,-42.64634829072161,"[np.float64(-0.0003243996250148484), np.float64(-0.0003243996250148484), np.float64(-0.0002862404248267225), np.float64(-1.9085244244543276e-05), np.float64(-1.9085244244543276e-05)]","[np.float64(-0.0022146074415671443), np.float64(-0.003643263675567743), np.float64(-0.0009507978784756548), np.float64(-0.003238852617268037), np.float64(-0.0020861332077466363)]"
32,2024-12-30 10:21:00+00:00,2024-12-30 10:52:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:57:00+00:00,-182.1829359023713,"[np.float64(-0.0003243996250148484), np.float64(-0.0002862404248267225), np.float64(-1.9085244244543276e-05), np.float64(-1.9085244244543276e-05), np.float64(0.0)]","[np.float64(-0.0030556991336334045), np.float64(-0.0002996885291303756), np.float64(-0.0026933840862222633), np.float64(-0.0013591854821480742), np.float64(0.0022055992766080827)]"
33,2024-12-30 10:22:00+00:00,2024-12-30 10:53:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:58:00+00:00,-43.648002438538946,"[np.float64(-0.0002862404248267225), np.float64(-1.9085244244543276e-05), np.float64(-1.9085244244543276e-05), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0007401705298949813), np.float64(-0.0021193556618896987), np.float64(-0.0011680998473163212), np.float64(0.0014887438918258595), np.float64(-0.0022536702068745914)]"
34,2024-12-30 10:23:00+00:00,2024-12-30 10:54:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:59:00+00:00,-6.769023865928035,"[np.float64(-1.9085244244543276e-05), np.float64(-1.9085244244543276e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0015328021175538005), np.float64(-0.000665448287928395), np.float64(0.001274313006554084), np.float64(-0.0016832597245319124), np.float64(0.0014982237179748743)]"
35,2024-12-30 10:24:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 11:00:00+00:00,-0.8272331226142133,"[np.float64(-1.9085244244543276e-05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0005382704712697151), np.float64(0.0007548957010753182), np.float64(-0.0012668015486609924), np.float64(0.0015514760103342265), np.float64(0.0011302570762773477)]"
36,2024-12-30 10:25:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 11:01:00+00:00,0.1832163031507441,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-7.181340188872624e-05), np.float64(-0.0006773693846014662), np.float64(0.001654331252132455), np.float64(0.0014539906519322194), np.float64(0.00021798153556440805)]"
37,2024-12-30 10:26:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 11:02:00+00:00,-0.0919777756981881,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0007309925343600608), np.float64(0.0016775238834211407), np.float64(0.0014506404984855402), np.float64(0.00016341340713005596), np.float64(0.0012998567097892498)]"
38,2024-12-30 10:27:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:03:00+00:00,-0.15464352672960557,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0017553979761554955), np.float64(0.001541073480939049), np.float64(0.00029537332830551345), np.float64(0.0013989327340843095), np.float64(0.000609056971847531)]"
39,2024-12-30 10:28:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:04:00+00:00,0.7345308519210774,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0008055421284740485), np.float64(0.0002986922680064468), np.float64(0.0008453558740616032), np.float64(0.0003520179693705936), np.float64(0.00048282646307558146)]"
40,2024-12-30 10:29:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:07:00+00:00,0.8585334690468628,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00029248053141439384), np.float64(0.0007992209388418018), np.float64(0.00012461574890895342), np.float64(0.00034901208528229164), np.float64(-0.00034763469533381135)]"
