,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Actual,Predicted
41,2024-12-30 10:12:00+00:00,2024-12-30 10:41:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:46:00+00:00,-0.22257275191160586,"[np.float64(-0.0009543053440763671), np.float64(-0.0006832613033376234), np.float64(-0.0010130638978820272), np.float64(-0.0006245102805300107), np.float64(-0.0014024008096606977)]","[np.float64(-0.00029484218579258045), np.float64(0.0008999634276534369), np.float64(-0.0007291182227594588), np.float64(-0.0008678931505980557), np.float64(-0.00012821923061421444)]"
42,2024-12-30 10:13:00+00:00,2024-12-30 10:42:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:47:00+00:00,-0.44050775050985,"[np.float64(-0.0006832613033376234), np.float64(-0.0010130638978820272), np.float64(-0.0006245102805300107), np.float64(-0.0014024008096606977), np.float64(-0.0005659443167544964)]","[np.float64(0.0008710387799588358), np.float64(-0.0009551352219139022), np.float64(-0.001131711500283728), np.float64(-0.00010954446525390118), np.float64(-0.00033573531343918003)]"
43,2024-12-30 10:14:00+00:00,2024-12-30 10:43:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:48:00+00:00,-0.11228660138470081,"[np.float64(-0.0010130638978820272), np.float64(-0.0006245102805300107), np.float64(-0.0014024008096606977), np.float64(-0.0005659443167544964), np.float64(-0.0004596969617187696)]","[np.float64(-0.0011395794465295754), np.float64(-0.0015826287082497067), np.float64(-0.00015077911615301185), np.float64(-0.00040541000388366394), np.float64(0.00033320735841777015)]"
44,2024-12-30 10:15:00+00:00,2024-12-30 10:44:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:49:00+00:00,-0.43014329062134515,"[np.float64(-0.0006245102805300107), np.float64(-0.0014024008096606977), np.float64(-0.0005659443167544964), np.float64(-0.0004596969617187696), np.float64(-0.0015097191016231193)]","[np.float64(-0.0017757520952285818), np.float64(-0.00020178574502278593), np.float64(-0.0003763677631873063), np.float64(0.0005894211121603717), np.float64(-0.0003244370288030051)]"
45,2024-12-30 10:16:00+00:00,2024-12-30 10:45:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:50:00+00:00,-0.17692234821452568,"[np.float64(-0.0014024008096606977), np.float64(-0.0005659443167544964), np.float64(-0.0004596969617187696), np.float64(-0.0015097191016231193), np.float64(-0.001498056935009373)]","[np.float64(-0.00013463423207750772), np.float64(-0.00030738767194674505), np.float64(0.00020289992038276543), np.float64(-0.00031815152113496626), np.float64(7.780675462365174e-05)]"
46,2024-12-30 10:17:00+00:00,2024-12-30 10:46:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:51:00+00:00,-0.1728774134487241,"[np.float64(-0.0005659443167544964), np.float64(-0.0004596969617187696), np.float64(-0.0015097191016231193), np.float64(-0.001498056935009373), np.float64(-0.0007668485849912088)]","[np.float64(-0.0003318453185124614), np.float64(0.0002424324671504996), np.float64(-0.00031067466847191144), np.float64(-2.8099003829398024e-05), np.float64(-0.00030260090201837464)]"
47,2024-12-30 10:18:00+00:00,2024-12-30 10:47:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:52:00+00:00,-0.44665555989189043,"[np.float64(-0.0004596969617187696), np.float64(-0.0015097191016231193), np.float64(-0.001498056935009373), np.float64(-0.0007668485849912088), np.float64(-0.0007786967841596493)]","[np.float64(0.00027254379396052404), np.float64(-0.00029403024235694097), np.float64(4.7889885874832e-05), np.float64(-0.0003107875191410123), np.float64(0.0002905998525669527)]"
48,2024-12-30 10:19:00+00:00,2024-12-30 10:48:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:53:00+00:00,-0.2213410196108896,"[np.float64(-0.0015097191016231193), np.float64(-0.001498056935009373), np.float64(-0.0007668485849912088), np.float64(-0.0007786967841596493), np.float64(-0.001285915861239495)]","[np.float64(-0.0002543861223480748), np.float64(9.759318841577955e-05), np.float64(-0.0003544774553299264), np.float64(0.00019838960809953024), np.float64(-0.0001882555435226847)]"
49,2024-12-30 10:20:00+00:00,2024-12-30 10:49:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:54:00+00:00,-0.5051362562654309,"[np.float64(-0.001498056935009373), np.float64(-0.0007668485849912088), np.float64(-0.0007786967841596493), np.float64(-0.001285915861239495), np.float64(-0.0004368281622921799)]","[np.float64(0.0001607464151192929), np.float64(-0.0003293905538594967), np.float64(0.00018302407029256143), np.float64(-0.00021923572344453304), np.float64(0.00024335715504860447)]"
50,2024-12-30 10:21:00+00:00,2024-12-30 10:50:00+00:00,2024-12-30 10:51:00+00:00,2024-12-30 10:55:00+00:00,-0.13696571432519966,"[np.float64(-0.0007668485849912088), np.float64(-0.0007786967841596493), np.float64(-0.001285915861239495), np.float64(-0.0004368281622921799), np.float64(0.0002950705535100795)]","[np.float64(-0.0004261948551093777), np.float64(0.00010380392037406024), np.float64(-0.00032015050536339854), np.float64(-0.00020648683673741213), np.float64(0.0011253904651951415)]"
