,Train_Start,Train_End,Test_Start,Test_End,Out_of_Sample_R2,Target_Stock,Actual,Predicted
54,2024-12-30 10:25:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 10:55:00+00:00,2024-12-30 11:00:00+00:00,-0.5685260609647769,AAPL,"[np.float64(0.00013750699834069735), np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05)]","[np.float64(0.00013750699834069697), np.float64(6.282239173247922e-05), np.float64(-0.00010061678951996995), np.float64(0.00020461897549874742), np.float64(0.00011002504893349786), np.float64(7.346304593175694e-05)]"
55,2024-12-30 10:26:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 10:56:00+00:00,2024-12-30 11:01:00+00:00,-0.863434489291981,AAPL,"[np.float64(-9.820963837281482e-05), np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354)]","[np.float64(-9.820963837281489e-05), np.float64(-9.399492815089804e-05), np.float64(0.0002529693697923029), np.float64(5.090545380278215e-05), np.float64(-9.052388049540685e-05), np.float64(-4.919362549680981e-05)]"
56,2024-12-30 10:27:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 10:57:00+00:00,2024-12-30 11:02:00+00:00,-5.6408903638694685,AAPL,"[np.float64(-0.00015714313807979607), np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05)]","[np.float64(-0.00015714313807979605), np.float64(0.00028750074141097016), np.float64(9.494915769737977e-05), np.float64(2.699791225899622e-05), np.float64(-0.00032774230799606784), np.float64(0.0001143374821312974)]"
57,2024-12-30 10:28:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 10:58:00+00:00,2024-12-30 11:03:00+00:00,-15.191164519817853,AAPL,"[np.float64(0.0), np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05)]","[np.float64(-4.87890977618477e-19), np.float64(0.0004953749107852594), np.float64(-1.6854808812044532e-06), np.float64(-9.826953092796624e-05), np.float64(-0.00017495326482449655), np.float64(0.00045795078518891393)]"
58,2024-12-30 10:29:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 10:59:00+00:00,2024-12-30 11:04:00+00:00,-2.312232238003675,AAPL,"[np.float64(5.893272830803653e-05), np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(5.8932728308036924e-05), np.float64(-0.00030795459249224335), np.float64(5.354122998106549e-05), np.float64(-6.979533096692718e-05), np.float64(0.00020628464404708188), np.float64(4.450166451352687e-06)]"
59,2024-12-30 10:30:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:00:00+00:00,2024-12-30 11:05:00+00:00,-2.6307423918662654,AAPL,"[np.float64(-5.892925544603855e-05), np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(-5.89292554460387e-05), np.float64(0.00034365792486975113), np.float64(0.0001404446513509165), np.float64(0.0001563765158154069), np.float64(-9.507122062998857e-07)]"
60,2024-12-30 10:31:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:01:00+00:00,2024-12-30 11:06:00+00:00,-1.982381365907353,AAPL,"[np.float64(0.00011785040868428354), np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819)]","[np.float64(0.00011785040868428375), np.float64(0.00015363441348300284), np.float64(0.00013522523435433752), np.float64(6.361614574410568e-05)]"
61,2024-12-30 10:32:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:02:00+00:00,2024-12-30 11:07:00+00:00,-3.346126927766572,AAPL,"[np.float64(-5.893504377585401e-05), np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-5.8935043775854365e-05), np.float64(0.00048716410526277116), np.float64(-6.569036666921718e-05), np.float64(-6.606490541012077e-05)]"
62,2024-12-30 10:33:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:03:00+00:00,2024-12-30 11:08:00+00:00,-1.5011788740275298,AAPL,"[np.float64(-5.893388601929672e-05), np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-5.8933886019296505e-05), np.float64(-3.131652857224802e-05), np.float64(-0.0006160789938458506)]"
63,2024-12-30 10:34:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:04:00+00:00,2024-12-30 11:09:00+00:00,-0.7952470258614628,AAPL,"[np.float64(-0.0001571616607369819), np.float64(-0.00021612488172717548)]","[np.float64(-0.00015716166073698233), np.float64(-0.000547575245925363)]"
64,2024-12-30 10:35:00+00:00,2024-12-30 11:05:00+00:00,2024-12-30 11:05:00+00:00,2024-12-30 11:10:00+00:00,-0.4994063074039292,AAPL,[np.float64(-0.00021612488172717548)],[np.float64(-0.00046101169721011104)]
65,2024-12-30 10:36:00+00:00,2024-12-30 11:06:00+00:00,2024-12-30 11:06:00+00:00,2024-12-30 11:11:00+00:00,0.036614390633588734,AAPL,[np.float64(-0.00021612488172717548)],[np.float64(-0.000418972321457747)]
66,2024-12-30 10:37:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:07:00+00:00,2024-12-30 11:12:00+00:00,-2.6115177638554026,AAPL,"[np.float64(-0.00021612488172717548), np.float64(0.000137539419997168)]","[np.float64(-0.00021612488172717542), np.float64(-0.0003415252296575936)]"
67,2024-12-30 10:38:00+00:00,2024-12-30 11:08:00+00:00,2024-12-30 11:08:00+00:00,2024-12-30 11:13:00+00:00,-19.388702533226024,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05)]","[np.float64(-0.0003895208117762363), np.float64(-0.0004203326998023525)]"
68,2024-12-30 10:39:00+00:00,2024-12-30 11:09:00+00:00,2024-12-30 11:09:00+00:00,2024-12-30 11:14:00+00:00,-15.329466125417767,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05)]","[np.float64(-0.0003494440330601241), np.float64(-0.0003506179740361073)]"
69,2024-12-30 10:40:00+00:00,2024-12-30 11:10:00+00:00,2024-12-30 11:10:00+00:00,2024-12-30 11:15:00+00:00,-10.267796019228458,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466)]","[np.float64(-0.000551092166469671), np.float64(3.067069559066783e-05), np.float64(-4.4655765579612805e-05)]"
70,2024-12-30 10:41:00+00:00,2024-12-30 11:11:00+00:00,2024-12-30 11:11:00+00:00,2024-12-30 11:16:00+00:00,-1.0716845883963786,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05)]","[np.float64(-5.608153728840713e-05), np.float64(-6.835528126203701e-05), np.float64(-2.0287556463590617e-05), np.float64(-0.0001327203628060474)]"
71,2024-12-30 10:42:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:12:00+00:00,2024-12-30 11:17:00+00:00,-0.20539575102313146,AAPL,"[np.float64(0.000137539419997168), np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817)]","[np.float64(0.00013753941999716796), np.float64(-0.00019862619721552045), np.float64(-2.9322346452379255e-06), np.float64(-6.449411295380006e-05), np.float64(4.0421585631044335e-05)]"
72,2024-12-30 10:43:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:13:00+00:00,2024-12-30 11:18:00+00:00,-0.8014257624038268,AAPL,"[np.float64(3.9298135308563076e-05), np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009)]","[np.float64(3.929813530856327e-05), np.float64(4.0460940071484106e-05), np.float64(-0.00011482374101305068), np.float64(-1.0474576927250542e-06), np.float64(-0.00018538401690392672)]"
73,2024-12-30 10:44:00+00:00,2024-12-30 11:14:00+00:00,2024-12-30 11:14:00+00:00,2024-12-30 11:19:00+00:00,-1.0647078481690624,AAPL,"[np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009)]","[np.float64(2.5478282180965107e-05), np.float64(-0.00012908969585586337), np.float64(-3.911975241583366e-05), np.float64(-0.0002067515326294357)]"
74,2024-12-30 10:45:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:15:00+00:00,2024-12-30 11:20:00+00:00,0.18368680641923396,AAPL,"[np.float64(0.00013753671760774466), np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851)]","[np.float64(0.00013753671760774472), np.float64(-0.00014883326766690493), np.float64(0.00013102823318971357), np.float64(-0.00021536427972836968), np.float64(0.0005328410260067155)]"
75,2024-12-30 10:46:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:16:00+00:00,2024-12-30 11:21:00+00:00,0.46160252180792927,AAPL,"[np.float64(7.858700567897614e-05), np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386)]","[np.float64(7.858700567897625e-05), np.float64(0.000324661510551649), np.float64(2.543903456812897e-05), np.float64(0.000906426330501823), np.float64(0.0004553613833093355)]"
76,2024-12-30 10:47:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:17:00+00:00,2024-12-30 11:22:00+00:00,0.72447534322279,AAPL,"[np.float64(0.00017680860514612817), np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894)]","[np.float64(0.0001768086051461282), np.float64(5.933384330663037e-06), np.float64(0.0006745033460676748), np.float64(0.00026567363384902027), np.float64(0.0001528867317453683)]"
77,2024-12-30 10:48:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:18:00+00:00,2024-12-30 11:23:00+00:00,-0.7498965898464247,AAPL,"[np.float64(0.0003536137396134009), np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787)]","[np.float64(0.0003536137396134008), np.float64(0.001291803309272579), np.float64(0.0004825272940785368), np.float64(-0.0002292573266362227), np.float64(0.0005080597181590852)]"
78,2024-12-30 10:49:00+00:00,2024-12-30 11:19:00+00:00,2024-12-30 11:19:00+00:00,2024-12-30 11:24:00+00:00,-1.487276066157588,AAPL,"[np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05)]","[np.float64(0.001098011566092373), np.float64(0.0005947250087277431), np.float64(-9.05864898142236e-06), np.float64(0.00033103987143406937), np.float64(-0.0007967973030482262)]"
79,2024-12-30 10:50:00+00:00,2024-12-30 11:20:00+00:00,2024-12-30 11:20:00+00:00,2024-12-30 11:25:00+00:00,0.15805925299675416,AAPL,"[np.float64(0.0005106851148077851), np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658)]","[np.float64(0.0005106851148077846), np.float64(0.0003507534647768471), np.float64(0.00031906499461419226), np.float64(0.0004133852776163293), np.float64(-8.355300978193963e-05), np.float64(0.00032846510750011467)]"
80,2024-12-30 10:51:00+00:00,2024-12-30 11:21:00+00:00,2024-12-30 11:21:00+00:00,2024-12-30 11:26:00+00:00,-0.8730638502884143,AAPL,"[np.float64(0.0003339258911987386), np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658)]","[np.float64(0.00033392589119873915), np.float64(0.0002715387439722743), np.float64(0.0003987452145311817), np.float64(-0.0001115010379383189), np.float64(0.00037737819157825623)]"
81,2024-12-30 10:52:00+00:00,2024-12-30 11:22:00+00:00,2024-12-30 11:22:00+00:00,2024-12-30 11:27:00+00:00,-2.2159126980315356,AAPL,"[np.float64(0.00025533503040708894), np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956)]","[np.float64(0.00025533503040708856), np.float64(0.0003472610237921883), np.float64(-0.00014794405562567833), np.float64(0.00030000661966496774), np.float64(0.0004536379637121346)]"
82,2024-12-30 10:53:00+00:00,2024-12-30 11:23:00+00:00,2024-12-30 11:23:00+00:00,2024-12-30 11:28:00+00:00,-7.083640831922123,AAPL,"[np.float64(0.00019639806021842787), np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675)]","[np.float64(0.00019639806021842852), np.float64(-0.0004085504088956487), np.float64(0.0005872351459341522), np.float64(0.0005369786786044837), np.float64(0.0007524393935221467)]"
83,2024-12-30 10:54:00+00:00,2024-12-30 11:24:00+00:00,2024-12-30 11:24:00+00:00,2024-12-30 11:29:00+00:00,-2.1107149234602187,AAPL,"[np.float64(-3.927652638857637e-05), np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038)]","[np.float64(-3.9276526388576656e-05), np.float64(0.00033091844831345453), np.float64(0.0003111980784542967), np.float64(0.0003732016679331983), np.float64(0.0001531816195220989)]"
84,2024-12-30 10:55:00+00:00,2024-12-30 11:25:00+00:00,2024-12-30 11:25:00+00:00,2024-12-30 11:30:00+00:00,-1.178759740178534,AAPL,"[np.float64(-0.0002553099574935658), np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05)]","[np.float64(-0.00025530995749356545), np.float64(-6.596975095902931e-05), np.float64(-2.5414209590183965e-05), np.float64(0.00014677391032683906), np.float64(0.0007711831519375571)]"
85,2024-12-30 10:56:00+00:00,2024-12-30 11:26:00+00:00,2024-12-30 11:26:00+00:00,2024-12-30 11:31:00+00:00,-2.6152388125879735,AAPL,"[np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05)]","[np.float64(-7.081186271641252e-05), np.float64(1.763211567375112e-05), np.float64(0.00016416244811345566), np.float64(0.0007863759936946256), np.float64(9.461084071645415e-05)]"
86,2024-12-30 10:57:00+00:00,2024-12-30 11:27:00+00:00,2024-12-30 11:27:00+00:00,2024-12-30 11:32:00+00:00,-4.2430543512228995,AAPL,"[np.float64(-0.00013747999196755956), np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05)]","[np.float64(-0.00013747999196755872), np.float64(-0.00014567641506397017), np.float64(2.1801228130040713e-05), np.float64(0.0009941227566325765), np.float64(0.00021201560680075176), np.float64(0.0003806646499593979)]"
87,2024-12-30 10:58:00+00:00,2024-12-30 11:28:00+00:00,2024-12-30 11:28:00+00:00,2024-12-30 11:33:00+00:00,-7.132847834241785,AAPL,"[np.float64(-0.00023568230134962675), np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996)]","[np.float64(-0.0002356823013496264), np.float64(2.95177943195181e-05), np.float64(0.0009214848711091219), np.float64(0.0001997533957214346), np.float64(0.000349693260248667), np.float64(0.0007614615515665714)]"
88,2024-12-30 10:59:00+00:00,2024-12-30 11:29:00+00:00,2024-12-30 11:29:00+00:00,2024-12-30 11:34:00+00:00,-37.90991607452313,AAPL,"[np.float64(-0.00019640577496105038), np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05)]","[np.float64(-0.00019640577496104995), np.float64(0.001154815015813146), np.float64(0.0002742234095089041), np.float64(0.0005331306580305497), np.float64(0.0010452708213170533), np.float64(0.0007887397368248764)]"
89,2024-12-30 11:00:00+00:00,2024-12-30 11:30:00+00:00,2024-12-30 11:30:00+00:00,2024-12-30 11:35:00+00:00,-75.99205194586841,AAPL,"[np.float64(7.856385281179712e-05), np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05)]","[np.float64(7.856385281179788e-05), np.float64(0.0005654572000133925), np.float64(0.00048770477215575014), np.float64(0.0002783164586237228), np.float64(0.0009015805923094071), np.float64(0.0011574616991091758)]"
90,2024-12-30 11:01:00+00:00,2024-12-30 11:31:00+00:00,2024-12-30 11:31:00+00:00,2024-12-30 11:36:00+00:00,-18.90554389900064,AAPL,"[np.float64(-1.9640770311468714e-05), np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05)]","[np.float64(-1.9640770311468578e-05), np.float64(0.000587426886622349), np.float64(7.485073756069018e-05), np.float64(0.0002689294726210712), np.float64(0.0005546275411271197)]"
91,2024-12-30 11:02:00+00:00,2024-12-30 11:32:00+00:00,2024-12-30 11:32:00+00:00,2024-12-30 11:37:00+00:00,-20.459280985841126,AAPL,"[np.float64(9.820192287257612e-05), np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05)]","[np.float64(9.82019228725763e-05), np.float64(-0.00017884628767302112), np.float64(0.0002971829562343122), np.float64(0.00035083730737206454), np.float64(0.0006878906318120206)]"
92,2024-12-30 11:03:00+00:00,2024-12-30 11:33:00+00:00,2024-12-30 11:33:00+00:00,2024-12-30 11:38:00+00:00,-35.302479275894335,AAPL,"[np.float64(0.000117848093942996), np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868)]","[np.float64(0.00011784809394299658), np.float64(0.0005046151695117394), np.float64(0.00020387172615091221), np.float64(0.0006611940116379225), np.float64(0.001232258503051019)]"
93,2024-12-30 11:04:00+00:00,2024-12-30 11:34:00+00:00,2024-12-30 11:34:00+00:00,2024-12-30 11:39:00+00:00,-43.87825738865531,AAPL,"[np.float64(-1.964269930088136e-05), np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868), np.float64(0.0)]","[np.float64(-1.9642699300881646e-05), np.float64(0.00031579934255653405), np.float64(5.6374763885250504e-05), np.float64(0.0016756937775333836), np.float64(0.00017965232207240708)]"
94,2024-12-30 11:05:00+00:00,2024-12-30 11:35:00+00:00,2024-12-30 11:35:00+00:00,2024-12-30 11:40:00+00:00,-31.146992094079685,AAPL,"[np.float64(-9.820578047126105e-05), np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868), np.float64(0.0)]","[np.float64(-9.820578047126082e-05), np.float64(-0.00019634858494665746), np.float64(0.0014022657628014136), np.float64(0.0003041778767962908)]"
95,2024-12-30 11:06:00+00:00,2024-12-30 11:36:00+00:00,2024-12-30 11:36:00+00:00,2024-12-30 11:41:00+00:00,-53.623155061595014,AAPL,"[np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868), np.float64(0.0), np.float64(0.00011784577929319084)]","[np.float64(-0.00019634858494665746), np.float64(0.0014022657628014136), np.float64(0.0003041778767962908), np.float64(6.646777629182885e-05)]"
96,2024-12-30 11:07:00+00:00,2024-12-30 11:37:00+00:00,2024-12-30 11:37:00+00:00,2024-12-30 11:42:00+00:00,-57.22899126808762,AAPL,"[np.float64(-5.891999648266477e-05), np.float64(0.00015710919121136868), np.float64(0.0), np.float64(0.00011784577929319084), np.float64(3.928038338152362e-05)]","[np.float64(-5.89199964826649e-05), np.float64(0.0014488666735175894), np.float64(0.0003022580231985352), np.float64(8.203797727952605e-05), np.float64(-0.0001011224731887031)]"
97,2024-12-30 11:08:00+00:00,2024-12-30 11:38:00+00:00,2024-12-30 11:38:00+00:00,2024-12-30 11:43:00+00:00,-20.716295208188964,AAPL,"[np.float64(0.00015710919121136868), np.float64(0.0), np.float64(0.00011784577929319084), np.float64(3.928038338152362e-05), np.float64(-0.00011782957928829774)]","[np.float64(0.00015710919121136857), np.float64(0.00047217493160539527), np.float64(-0.0003712374613470495), np.float64(-0.0005897309329005498), np.float64(-0.0006178302536592579)]"
98,2024-12-30 11:09:00+00:00,2024-12-30 11:39:00+00:00,2024-12-30 11:39:00+00:00,2024-12-30 11:44:00+00:00,-17.927622574380145,AAPL,"[np.float64(0.0), np.float64(0.00011784577929319084), np.float64(3.928038338152362e-05), np.float64(-0.00011782957928829774), np.float64(3.928501277261631e-05)]","[np.float64(-3.5575383784680614e-19), np.float64(-0.0007173099489588224), np.float64(-0.00013489977907671775), np.float64(-0.00016239402836588704), np.float64(0.00032379500723500295)]"
99,2024-12-30 11:10:00+00:00,2024-12-30 11:40:00+00:00,2024-12-30 11:40:00+00:00,2024-12-30 11:45:00+00:00,-11.452634428894433,AAPL,"[np.float64(0.00011784577929319084), np.float64(3.928038338152362e-05), np.float64(-0.00011782957928829774), np.float64(3.928501277261631e-05), np.float64(0.00025531497168262973)]","[np.float64(-0.0007173099489588224), np.float64(-0.00013489977907671775), np.float64(-0.00016239402836588704), np.float64(0.00032379500723500306), np.float64(-7.268515917280748e-05)]"
100,2024-12-30 11:11:00+00:00,2024-12-30 11:41:00+00:00,2024-12-30 11:41:00+00:00,2024-12-30 11:46:00+00:00,-6.593089029623139,AAPL,"[np.float64(0.00011784577929319084), np.float64(3.928038338152362e-05), np.float64(-0.00011782957928829774), np.float64(3.928501277261631e-05), np.float64(0.00025531497168262973), np.float64(0.00037308670771452057)]","[np.float64(0.00011784577929319033), np.float64(1.563839133820328e-05), np.float64(-0.00021944873789704776), np.float64(0.00035896485337667664), np.float64(-4.534624903331487e-05), np.float64(-0.0006555676231672772)]"
101,2024-12-30 11:12:00+00:00,2024-12-30 11:42:00+00:00,2024-12-30 11:42:00+00:00,2024-12-30 11:47:00+00:00,-12.125804624735967,AAPL,"[np.float64(3.928038338152362e-05), np.float64(-0.00011782957928829774), np.float64(3.928501277261631e-05), np.float64(0.00025531497168262973), np.float64(0.00037308670771452057), np.float64(-0.00011784577929319084)]","[np.float64(3.9280383381522977e-05), np.float64(-0.0002126479710527129), np.float64(0.00037892839017571525), np.float64(-3.292235157130735e-05), np.float64(-0.0006119242502338546), np.float64(-0.0013148650935074211)]"
102,2024-12-30 11:13:00+00:00,2024-12-30 11:43:00+00:00,2024-12-30 11:43:00+00:00,2024-12-30 11:48:00+00:00,-9.31224818339773,AAPL,"[np.float64(-0.00011782957928829774), np.float64(3.928501277261631e-05), np.float64(0.00025531497168262973), np.float64(0.00037308670771452057), np.float64(-0.00011784577929319084), np.float64(0.0003141813637750346)]","[np.float64(-0.00011782957928829893), np.float64(0.0004212923868019857), np.float64(-0.00013164205537821532), np.float64(-0.0006676858584621743), np.float64(-0.00128478220443152), np.float64(0.00027831569474388526)]"
103,2024-12-30 11:14:00+00:00,2024-12-30 11:44:00+00:00,2024-12-30 11:44:00+00:00,2024-12-30 11:49:00+00:00,-5.602227205500363,AAPL,"[np.float64(3.928501277261631e-05), np.float64(0.00025531497168262973), np.float64(0.00037308670771452057), np.float64(-0.00011784577929319084), np.float64(0.0003141813637750346), np.float64(0.0004320333125606979)]","[np.float64(3.928501277261585e-05), np.float64(-0.00018913926386587523), np.float64(0.000310587929401611), np.float64(-0.0013465095638314243), np.float64(6.0115706099465535e-05), np.float64(-0.00040348662991516505)]"
104,2024-12-30 11:15:00+00:00,2024-12-30 11:45:00+00:00,2024-12-30 11:45:00+00:00,2024-12-30 11:50:00+00:00,-6.271953801167153,AAPL,"[np.float64(0.00025531497168262973), np.float64(0.00037308670771452057), np.float64(-0.00011784577929319084), np.float64(0.0003141813637750346), np.float64(0.0004320333125606979), np.float64(0.0)]","[np.float64(0.0002553149716826296), np.float64(0.0004458694926414972), np.float64(-0.0014075912790707064), np.float64(6.31103008512022e-05), np.float64(-0.00022834461007394975), np.float64(-0.0006962129350748512)]"
105,2024-12-30 11:16:00+00:00,2024-12-30 11:46:00+00:00,2024-12-30 11:46:00+00:00,2024-12-30 11:51:00+00:00,-2.0459505879827913,AAPL,"[np.float64(0.00037308670771452057), np.float64(-0.00011784577929319084), np.float64(0.0003141813637750346), np.float64(0.0004320333125606979), np.float64(0.0), np.float64(-0.0001963440739851663)]","[np.float64(0.0003730867077145211), np.float64(-0.0007905532452972817), np.float64(3.5939015750365174e-05), np.float64(3.870290459295105e-05), np.float64(-0.0006998905056672688), np.float64(-0.0003191426948830793)]"
106,2024-12-30 11:17:00+00:00,2024-12-30 11:47:00+00:00,2024-12-30 11:47:00+00:00,2024-12-30 11:52:00+00:00,-2.9169614950004608,AAPL,"[np.float64(-0.00011784577929319084), np.float64(0.0003141813637750346), np.float64(0.0004320333125606979), np.float64(0.0), np.float64(-0.0001963440739851663), np.float64(0.00017676346148931543)]","[np.float64(-0.0001178457792931911), np.float64(-0.0002983856207996248), np.float64(0.0002312185823093572), np.float64(-0.0004179854492531494), np.float64(-0.00038203562573453816), np.float64(-0.0006022505444715806)]"
107,2024-12-30 11:18:00+00:00,2024-12-30 11:48:00+00:00,2024-12-30 11:48:00+00:00,2024-12-30 11:53:00+00:00,-0.7114888644864676,AAPL,"[np.float64(0.0003141813637750346), np.float64(0.0004320333125606979), np.float64(0.0), np.float64(-0.0001963440739851663), np.float64(0.00017676346148931543), np.float64(-0.00027490329468005115)]","[np.float64(0.0003141813637750349), np.float64(1.683088046336293e-05), np.float64(-0.0003362577648615462), np.float64(-0.0005167365173714097), np.float64(0.000707229835880891), np.float64(-0.00017700106798646735)]"
108,2024-12-30 11:19:00+00:00,2024-12-30 11:49:00+00:00,2024-12-30 11:49:00+00:00,2024-12-30 11:54:00+00:00,0.017419132015209615,AAPL,"[np.float64(0.0004320333125606979), np.float64(0.0), np.float64(-0.0001963440739851663), np.float64(0.00017676346148931543), np.float64(-0.00027490329468005115), np.float64(-0.00031418753326750704)]","[np.float64(0.0004320333125607004), np.float64(-0.00038190634691483377), np.float64(-0.0005417851814581288), np.float64(-0.0002290665435973309), np.float64(-6.0360917838863884e-05), np.float64(-0.00039432355654474955)]"
109,2024-12-30 11:20:00+00:00,2024-12-30 11:50:00+00:00,2024-12-30 11:50:00+00:00,2024-12-30 11:55:00+00:00,-0.1769501909111808,AAPL,"[np.float64(0.0), np.float64(-0.0001963440739851663), np.float64(0.00017676346148931543), np.float64(-0.00027490329468005115), np.float64(-0.00031418753326750704), np.float64(-0.00033388654060040324)]","[np.float64(1.599198204416119e-18), np.float64(-0.0004414700321652917), np.float64(-1.0486812439302514e-05), np.float64(0.00021965824175849665), np.float64(-6.795489235866006e-05), np.float64(0.00013006811201945762)]"
110,2024-12-30 11:21:00+00:00,2024-12-30 11:51:00+00:00,2024-12-30 11:51:00+00:00,2024-12-30 11:56:00+00:00,-0.17215719607527058,AAPL,"[np.float64(-0.0001963440739851663), np.float64(0.00017676346148931543), np.float64(-0.00027490329468005115), np.float64(-0.00031418753326750704), np.float64(-0.00033388654060040324)]","[np.float64(-0.0001963440739851658), np.float64(7.00485750272543e-05), np.float64(8.915673553678496e-05), np.float64(-5.9936268210310735e-05), np.float64(0.000236189142052588)]"
